title,link,press,category,timestamp
"브라질 재무 ""룰라, 관세 해결 위해 트럼프에 '구애' 안해""","https://n.news.naver.com/mnews/article/055/0001279688","SBS","세계","2025-07-30 PM 04:13:03"
"'의회 생중계'로 대규모 전시 시위 이끈 우크라 야당 의원","https://n.news.naver.com/mnews/article/001/0015537475","연합뉴스","세계","2025-07-30 PM 04:13:03"
"48시간 남은 관세 데드라인…韓 경제·통상 라인 ‘워싱턴 총력전’","https://n.news.naver.com/mnews/article/005/0001792811","국민일보","세계","2025-07-30 PM 04:13:03"
"머스크 “삼성전자 회장과 화상 통화···삼성과 일하는 것 영광”","https://n.news.naver.com/mnews/article/032/0003386227","경향신문","세계","2025-07-30 PM 04:13:03"
"트럼프 ""중국과 무역협상 매우 잘됐다…연내 시진핑 만날 것""","https://n.news.naver.com/mnews/article/055/0001279670","SBS","세계","2025-07-30 PM 04:13:03"
"관세합의 숨은 주역은 미 상무?…""일본 각료에 3시간 예행연습""","https://n.news.naver.com/mnews/article/055/0001279665","SBS","세계","2025-07-30 PM 04:13:03"
"구윤철·러트릭 2시간 긴급회담…“트럼프 설득할 모든 것 가져오라”","https://n.news.naver.com/mnews/article/028/0002758604","한겨레","세계","2025-07-30 PM 04:13:03"
"트럼프 “中과 무역협상 매우 잘됐다고 들어…시진핑 연내 만날 것”","https://n.news.naver.com/mnews/article/016/0002506920","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"미·중 3차 협상 종료···관세 휴전 ‘90일’ 연장 잠정 합의","https://n.news.naver.com/mnews/article/032/0003386223","경향신문","세계","2025-07-30 PM 04:13:03"
"구윤철-러트닉 담판 돌입‥""최종 협상안 내놔야""","https://n.news.naver.com/mnews/article/214/0001439615","MBC","세계","2025-07-30 PM 04:13:03"
"EU '미국산 자동차 무관세' 수혜자는 BMW·벤츠","https://n.news.naver.com/mnews/article/011/0004515059","서울경제","세계","2025-07-30 PM 04:13:03"
